Year,Name,Sex,Count,IRE-Rank,USA-State-Total,Country,State
1968,Francis,M,332,24,0,Ireland,IRE
1968,Frank,M,6,207,0,Ireland,IRE
1968,Harvey,M,3,267,0,Ireland,IRE
1968,Wayne,M,9,177,0,Ireland,IRE
1968,Carl,M,23,122,0,Ireland,IRE
1968,Derek,M,317,26,0,Ireland,IRE
1968,Myles,M,16,143,0,Ireland,IRE
1968,Desmond,M,121,52,0,Ireland,IRE
1968,Roy,M,19,134,0,Ireland,IRE
1968,Dermot,M,190,39,0,Ireland,IRE
1968,Glenn,M,10,170,0,Ireland,IRE
1968,Kenneth,M,254,30,0,Ireland,IRE
1968,Laurence,M,126,47,0,Ireland,IRE
1968,Ultan,M,14,150,0,Ireland,IRE
1968,Warren,M,7,197,0,Ireland,IRE
1968,Austin,M,25,117,0,Ireland,IRE
1968,Graham,M,28,112,0,Ireland,IRE
1968,Jeremiah,M,107,56,0,Ireland,IRE
1968,Aron,M,3,267,0,Ireland,IRE
1968,Gregory,M,57,83,0,Ireland,IRE
